Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Egypt, Arab Rep.",EGY,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,4908912188.7287,5238506367.36456,5580495356.03715,5909345794.39252,6465375302.66344,7978146194.42351,8536087732.72124,9231127197.5181,9974482061.6473,9109910658.63287,11388206926.7865,12973982125.1241,13975793720.3999,14148726500.9096,16951571428.5714,20210185954.1667,20471081081.0811,25871182142.8571,29088009196.7404,31908191679.2088,35769552926.3951,37440785687.5585,39933762765.1218,34771711754.6848,39246669712.9285,41873798698.9681,37631036490.5284,42069286522.4325,46801231452.581,52113583392.6453,60485845060.4541,68066516981.1321,78947678171.0914,85684807556.0803,91221904806.8416,100305543960.076,97756136118.5984,85241867415.7303,80181261538.4615,78575767532.4675,89346865557.4043,107956786956.522,131614828371.278,164177881818.182,189300605444.646,214618966061.706,229940172977.625,272637266666.667,281027708527.132,298332708895.265,323665676819.407,327970017791.411,243794271739.13,256309032526.73,307669215489.749,372463841547.099,412272565455.704,460984520364.742,378607675162.981
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3550,3740,3900,4010,4160,4360,4560,4790,5030,5270,5610,5850,5900,6070,6350,6700,7300,7900,8460,8670,8850,8940,10310,10460,10220,10920,10720,11120,12260,13140,15040,15360,17180,17990
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,27034499,27747867,28485022,29245936,30026648,30818469,31613132,32408414,33204629,33995955,34781986,35555969,36330768,37120776,37930374,38775584,39649050,40577356,41576636,42632458,43748556,44899573,46088647,47353665,48676443,50035843,51424313,52841319,54298446,55765843,57214630,58611032,59989142,61382200,62775847,64166908,65565195,66993728,68446011,69907887,71371371,72854261,74393759,75963322,77522427,79075310,80629670,82218755,83844783,85501064,87252413,89200054,91240376,93377890,95592324,97723799,99784030,101789386,103740765,105618671,107465134,109262178,110990103,112716598
El Salvador,SLV,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,18.2982175337393,19.6128806700242,22.2108539055506,19.8338709543976,25.7095322723037,26.6495866986882,24.541870138784,27.9247549751968,32.4611223696874,28.4467639970427,28.560998385776,36.5493660344381,46.8164642317073,54.5097260681202,54.6464978338315,52.8677528596804,53.4968735708666,54.0728678391642,51.5760872996547,51.0868801194361,47.594727377664,44.4762733903134,41.1296137774578,30.3444178767025,28.5192241476114,29.112016709024,30.3489313930169,31.8470390183796,30.729217080632,34.2025330761945,39.3265052425298,44.4755553384712,49.5431929695783,67.2072609226129,68.9516637257897,67.7208467823786,64.2868971474139,59.5868367920027,60.7372065861492,61.046537931965,64.1870275761026,64.7282677643228,66.0385885611869,67.2925042869877,70.3634597845907,69.6773721088731,72.201969503662,72.8199215575733,68.1230824785058,68.1213298475648,78.0613454060966,72.8904128190297,69.5553496699732,..
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,205547537.2,230545489.7,277866666.7,282878601.1,419353322.8,491365106.2,567663297.6,813716218,998400248.5,973789596.7,996824512.7,1219725516.4,1535580026.8,1840051299.4,1927867239.5,1947465463,1955293877.5,2073829069,2098775766.3,2171656069.6,2232089054.6,2272547389.7,2346752650.2,1992942227.9,2163863049.9,2569443217.7,2872513549.1,3203304451.6,3310661338.2,3762995865.5,4535064825,5344553477.7,6114021552.3,8616503266.2,9147790266.4,9621574748.3,10004564795.6,9864898765.1,10688436435.5,10405779193,11495710496.5,12729163388.5,13548206071,14131937323.3,15168975769.4,15570377313.2,16566778003.6,17179362768.2,16724734483.9,17398214891.6,18479126634.2,20326023714.6,21299072243.1,..
El Salvador,SLV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.50000000129167,2.50001381722561,2.49999769844322,2.49999792825465,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.85215,5,5,5,6.84833333333333,8.01666666666667,8.36083333333333,8.70250833333333,8.72875,8.75458333333333,8.755,8.75625,8.755,8.755,8.755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,869920000,922120000,967120000,1000760100,1040000000,1123320000,1175480000,1251040000,1426240000,1631120000,1843800100,2313040100,2913960100,3075680000,3423199900,3490159900,3337200200,3280000000,3375638500,3527888000,3683654700,3654968500,3835248900,4069280700,4250907600,4689782204,5109572400,5705749300,6567739200,7587384000,8826057100,9464957800,10058405900,10773659900,11002097000,11531827700,12016833600,12340790300,12820792200,13266960900,14207700000,15562370000,16555500000,17597840000,17045650000,17909710000,19665540000,20515590000,21000760000,21558030000,22346390000,22945050000,23591570000,24550760000,25540040000,23543800000,27355140000,30006450000,31873990000
El Salvador,SLV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2800,2880,3130,3350,3560,3780,3840,3980,4110,4180,4320,4430,4530,4650,4810,5090,5510,5760,6000,5830,6020,6340,6390,6720,7110,7510,7960,8400,8610,9180,8790,10090,11020,11750
El Salvador,SLV,"Population, total",SP.POP.TOTL,2779327,2858896,2937821,3014885,3095170,3179506,3266436,3354611,3443251,3530958,3619090,3708010,3798109,3890639,3984049,4076751,4166890,4256699,4346522,4433041,4508992,4549173,4599904,4689680,4782219,4876757,4970788,5067200,5170440,5270825,5367179,5461070,5552206,5630987,5693038,5748195,5797140,5842638,5885083,5923852,5958482,5988095,6011275,6026849,6035655,6037817,6034436,6044131,6068099,6091188,6114034,6137349,6161289,6185642,6209526,6231066,6250510,6266654,6276342,6280217,6292731,6314167,6336392,6364943
Equatorial Guinea,GNQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917
Equatorial Guinea,GNQ,GNI (current US$),NY.GNP.MKTP.CD,..,..,9122751.45318345,10840095.1283649,12712471.3960211,64748333.3333333,69110000,72317446.9327193,67514285.7142857,67225714.2857143,66861428.5714286,65370165.1096172,65254936.1298253,81407483.6937865,94523896.1984503,104698033.340882,104052135.180784,104386403.72818,..,..,48799934.0142818,30146793.5871743,34544821.1359913,40537010.0397406,47262783.9636726,57918192.3349422,70825307.6736457,88040840.7679862,93504448.6534264,81007248.3412101,119604666.615942,121228255.703585,149786398.93723,148550072.359667,92353433.1921429,118007509.453711,187443199.32172,387373533.453114,290375985.054033,520234190.694773,675806916.325726,587616433.65253,821380430.543874,924205363.796268,1481460300.58029,4173013694.85662,7939532609.24236,10450746473.5717,14636832123.2464,9938850407.13803,9578455863.33821,13819219548.0269,14844232072.191,15003861970.1399,14796386735.7675,9945017697.70462,8709938327.70214,8983531110.24715,10026980386.2895,8329916826.1239,7454529303.0535,9147762583.37738,8729336872.63006,8681962205.68152
Equatorial Guinea,GNQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,620,620,840,910,900,970,1550,4030,4450,5740,5210,5640,7180,6820,8550,12320,20240,23230,24660,21390,16690,19120,21560,20650,19970,15860,13910,14620,15170,12970,11080,13550,12690,13420
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,267351,272264,277490,283018,288852,295010,301517,308374,315325,318846,316955,311952,305362,298050,290558,283262,276000,271377,270866,273925,282509,296950,315741,336744,357995,378379,397276,414769,431587,448420,465549,483142,501334,520236,539992,560740,582573,605570,629734,655029,684977,719270,754115,789681,826355,864726,905418,948814,994971,1043686,1094524,1144588,1193636,1243941,1295183,1346973,1398927,1450694,1502091,1553031,1596049,1634466,1674908,1714671
Eritrea,ERI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.46295142447638,6.26564470890859,6.45729555748973,11.0425793443986,19.4892233355724,39.3318193032183,46.6433325086718,57.7052741310181,74.7699667321622,76.2382698108294,69.5074494024492,69.5323359219716,68.4210441854889,68.4132717564279,72.9142760906008,57.0842040753833,66.0732856097638,51.4812466808109,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29056800.1,36689461.6,44286454.5,75455613.8,146136192,273362649.1,329696750.6,432797640.1,540750572.1,656094138.2,760244436.6,757208868.8,822735305.2,896724741.4,997784245.2,1050653956.3,1037276233.9,1050966567.3,990917322.4,943357437,906782925.5,873287801.3,797254598.7,820766657.9,791199901.6,771710773.6,789671429.3,761804727.5,715304699.5,..
Eritrea,ERI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.48669052187255,2.48669052187255,2.48669052187255,2.4879833273696,2.50220418783714,2.50220418783714,2.50220418783714,2.50220418783714,2.50220418783714,2.50220418783714,2.50220418783714,2.49567343490688,2.30202785281017,2.10060041568928,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.07182506752915,2.80497089456543,5.00440837567428,5.46981835461199,6.16376298270549,6.35727511391219,6.75882178395591,7.36193041666667,8.15263333333333,9.625,11.3094520833333,13.9581941666667,13.8778905833333,13.7875,15.3679166666667,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.35,15.075,15.075,15.075,15.075,15.075,15.075,15.075
Eritrea,ERI,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,477101651.648376,467872714.755603,531888311.688312,585565625,685835952.616924,683315115.487715,749830805.237214,695016567.040366,706846472.727273,750014014.825829,723218963.714074,860583693.876829,1093759651.85857,1089002465.33086,1202459440.65041,1310746757.72358,1368434686.17886,1840533600,1569887473.17073,2041455160.97561,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,960,1080,1290,1300,1350,1470,1510,1510,1460,1580,1590,1510,1500,1560,1570,1610,1440,1460,1480,1610,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Population, total",SP.POP.TOTL,993568,1016932,1041552,1067295,1094042,1121739,1150264,1179554,1209602,1240562,1272748,1306234,1340838,1376516,1413220,1450867,1489656,1529802,1571193,1613829,1657982,1703789,1751045,1799814,1849594,1899243,1949611,2000355,2051546,2102131,2149960,2039220,1921153,1981419,2042500,2157220,2264073,2291561,2322753,2356477,2392880,2461927,2547424,2653390,2763140,2831732,2880093,2926168,3005779,3083888,3147727,3207570,3252596,3296367,3323425,3340006,3365287,3396933,3445374,3498818,3555868,3620312,3684032,3748901
Estonia,EST,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.22275,12.99125,11.46475,12.038,13.88175,14.0746666666667,14.6775833333333,16.9686366666667,17.4780715333333,16.6117916666667,13.8564114045105,12.5955635879843,12.5837865859395,12.4654837577722,11.4338529961624,10.6944430938413,11.2574308850767,11.8068482348947,0.718413898653322,0.778338120416812,0.752945122702002,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893276257067393,0.875506396987983,0.845494138890436,0.949623753156941,0.924839558470698
Estonia,EST,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3844991731.45374,3935087844.13645,4355145798.09293,4730316447.52134,4905926906.44454,5514726452.83134,5603260783.94336,5472116465.49341,5947902604.95927,6978783083.73363,9301313233.96567,11465094409.9379,13457655764.2084,16082181658.5121,20706693128.9351,23069137249.1578,19034731869.9639,18473734528.309,22028387855.0584,22063932819.8438,24507230930.4314,25876006876.5489,22387751107.0312,23537298481.751,26262150181.8824,29976050226.9019,30681549837.647,30896975845.1363,36275709776.356,36987912194.9418,39377296254.0337
Estonia,EST,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7190,6870,5620,5570,5690,6260,6810,7590,8210,8190,9070,9810,11050,12370,13720,15870,18280,20480,21610,19850,20450,23300,24920,26800,28120,28530,30620,32990,35640,39070,39490,43940,46760,47350
Estonia,EST,"Population, total",SP.POP.TOTL,1211537,1225077,1241623,1258857,1277086,1294566,1308597,1318946,1331214,1345249,1360076,1376955,1392518,1405951,1418169,1429352,1439576,1450211,1460188,1468333,1477219,1487666,1498414,1508745,1518617,1528781,1540190,1552221,1561900,1568131,1569174,1561314,1533091,1494128,1462514,1436634,1415594,1399535,1386156,1390244,1396985,1388115,1379350,1370720,1362550,1354775,1346810,1340680,1337090,1334515,1331475,1327439,1322696,1317997,1314545,1315407,1315790,1317384,1321977,1326898,1329522,1330932,1348840,1366188
Eswatini,SWZ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,38.0065833471264,27.9597849271063,24.7477352169836,19.2556949757023,15.7045377099237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8149188101168,21.2448385861666,17.3906843745357,16.23837305718,17.1653475984957,14.0284390872662,13.537897337403,22.0533959148484,18.4126764208729,20.8052000067779,18.829566446428,21.1899563471159,28.6222718227598,21.0354554386782,16.7202018521196,15.501556718231,14.3700027999553,14.170510950687,14.5971731248881,15.0202809334718,24.1203105728952,22.9345700500321,18.8826993128224,17.1285158491488,12.674182753498,11.5174999520965,21.18732565516,21.2418051100927,17.6266191427457,20.7735342499029,26.7130261005982,26.375258975432,27.5097991038,..
Eswatini,SWZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,37033600,34636158.6,32579541.5,36932052.2,36186536.7,33746594.9,40783709.8,61099341.7,148246663.9,183128664.8,207635163.8,185846514,205660366.1,237056126.4,191395502.5,236548443.2,273377332.3,302794584.4,259436559.3,271146128,256044454.3,260437309.6,237910547,228166871.4,240790698.9,249640731.9,234857815.8,409051383.1,300826830.3,340291444,333715753.2,348534802.3,410868440.2,453448988.2,463598561.7,520294300.9,474976016.6,497453127.3,480084136.5,526442283,1016095656,1038510828.3,863170341.8,753685365.3,536860007.6,449611575.9,765045805.4,872584998.9,766109447.1,833719718.4,957337769.2,1178834583.9,1211144995.2,..
Eswatini,SWZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.715216916321429,0.768725237196027,0.693959098021092,0.679477003570251,0.739507755296336,0.869565218147448,0.869565218147448,0.869565218147448,0.842022601934943,0.778833737276041,0.877578942758154,1.08581583308333,1.11409999975,1.47527749975,2.22867499941667,2.28503166641667,2.03603333333333,2.2734675,2.6226775,2.58732083333333,2.761315,2.85201416666667,3.26774158333333,3.55079833333333,3.627085,4.29934916666667,4.60796166666667,5.52828416666667,6.10948416666667,6.93982833333333,8.60918083333333,10.5407466666667,7.56474916666667,6.4596925,6.35932833333333,6.77154916666667,7.045365,8.26122333333333,8.47367415824888,7.32122196115288,7.26113213232735,8.20996862659331,9.65505606913526,10.8526555687831,12.7589308811644,14.7096108855267,13.3238014244992,13.2339264715833,14.4517892288824,16.4702558654325,14.7834351395784,16.3622830559282,18.4535924917449
Eswatini,SWZ,GNI (current US$),NY.GNP.MKTP.CD,29757968.0968128,36577505.3689979,38933424.4266302,46000901.5996394,55176217.9295128,59639976.1440095,67899972.8400109,65799973.6800105,70279971.8880112,91839963.2640147,97439961.0240156,123878487.228352,131646557.61163,191798074.526017,230420897.248913,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1173712616.25442,1225885094.60167,1368034413.57581,1405109185.48649,1402772052.93007,1779533206.41783,1734817527.0256,1854822652.61736,1633802840.08564,1635607655.24552,1772296532.42126,1644811327.54876,1435485075.20387,2155641409.91327,2772685197.22583,3356400330.34937,3305330021.24034,3510481231.27758,3288884309.26026,3504876408.98151,4212614314.93267,4528146052.15826,4571223253.09633,4400179046.08736,4235855029.40478,3903725441.89294,3610865372.30658,4107866513.12137,4346320987.00161,4013374461.80539,3595523943.28297,4488321922.47607,5167691727.37081,4289384743.68077
Eswatini,SWZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3560,3620,3700,3680,3670,4170,4460,4590,4500,4730,4690,5020,4950,5100,5500,6310,6520,7000,7060,7040,7140,7340,7560,8200,8350,8450,8280,7950,8050,8110,8200,9440,11740,10950
Eswatini,SWZ,"Population, total",SP.POP.TOTL,345065,352971,361070,369527,378531,388317,398861,409638,420373,431366,442865,454913,467512,480668,494624,509535,525457,542328,560236,579091,598564,616210,634439,655505,677303,702400,730150,758669,794434,825952,854011,889712,925165,953451,953737,953573,973587,990734,1005158,1018370,1030496,1041396,1050809,1058797,1065764,1071886,1077735,1084008,1089870,1094886,1099920,1105371,1111444,1118319,1125865,1133936,1142524,1151390,1160428,1169613,1180655,1192271,1201670,1210822
Ethiopia,ETH,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1688415305197,42.5976602096539,44.9500359405098,52.2786645797029,55.1718238224707,62.5876597583168,70.3948524714677,71.1615845958336,68.931345789285,71.4002780171503,68.2100619512342,89.7053380888344,111.254974125143,147.181318380899,135.779447436725,118.665606041742,118.820957707659,133.653381381334,72.856494382547,67.4176813772581,70.241995024966,84.0357388903259,85.0919590523141,65.2403771482643,49.9444271988528,14.5710792759199,13.1458504385529,10.512984266129,16.5497677481654,24.4334323010783,26.9969906653902,24.2166657612452,26.4725857260442,30.5557352254075,31.7812582331685,31.5941098593377,32.1959898311992,33.1885802318947,29.7696573866165,28.3655541358488,27.088397067977,22.6685924730882,..
Ethiopia,ETH,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,169291507.9,204419405.7,226992441.5,256405145.8,283128081.9,343674712.5,402645522.9,500727416.8,567285829.4,740065951.6,823661624.8,1841818082.1,3279545191.2,3845189805.4,4222435578.9,5212468612.5,6144432381,7377385232,7717008720.8,7855586230.1,8645231101.2,9133608406.4,9355564836.4,9717488583.7,10079654017.6,10324075338,10091749359.6,10090618084.6,10360532218,5572314681.4,5516263792.3,5745843979,6552441032.8,7281813432.4,6568177206.7,6175805430.4,2220991208.6,2592599173.4,2847636291.2,5361419433.9,7287411658.5,8607523904.7,10465118049.7,12585463066,16946037499.2,20443875424.1,23396722284.1,26170602394.7,27842524863.7,28377335498.2,30363947104.1,29983672807.2,28610147243.1,..
Ethiopia,ETH,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.48447000148447,2.48447000148447,2.48447000148447,2.48447000127743,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.49347500129167,2.299999999,2.098749999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.06999999958333,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.8025,5,5.465,6.15833333333333,6.351675,6.70934166666667,7.11590833333333,7.94225,8.21725833333333,8.45749166666667,8.56775,8.59968333333333,8.63558333333333,8.66644166666667,8.69861583333333,8.96595,9.59974166666667,11.7775996725,14.4095898080066,16.8992257595275,17.7047613782674,18.6266289575478,19.585789907695,20.57684875,21.7315472222222,23.8661044574125,27.4293865941667,29.06975,34.9271654040404,43.73377831884,51.7562150334169,54.6009480676569
Ethiopia,ETH,GNI (current US$),NY.GNP.MKTP.CD,1604755977.67696,1674862272.05193,1741890962.29417,1820309298.28722,1978289211.06553,2153078603.99132,2320306518.5146,2457202028.35775,2612908864.86506,2758747371.88775,3037393469.17066,3216501145.27781,3506513529.626,4046838067.8803,4558611751.83995,4560090018.53831,4942502101.19343,5650004310.2529,6014868433.83642,6583537372.04116,7019107394.21865,7500610426.33309,7891196570.14589,8768137856.82193,8278792672.29647,9684252590.11444,10063050492.0617,10742669577.1908,11116530345.6651,11682593842.9858,12411896793.4823,13726343091.7874,10691023479.0366,8954761827.84372,7021316393.75443,7794783278.96117,8717634996.75546,8706594255.83257,7946860607.87121,7840483177.78162,8182221161.58506,8180069454.11753,7797207615.85915,8557581131.63568,10067656708.6258,12365354408.4331,15242461910.6314,19721806402.0923,27086850118.9961,32395738209.0412,29825574928.2445,31883271774.1935,43214529006.0852,47541495176.3408,55459432981.0435,64326828327.9098,74054063837.4245,81285285937.504,83891882898.1509,95323016753.8224,107045139885.794,110688250515.368,126199025534.765,163284493254.474
Ethiopia,ETH,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,410,380,340,380,390,410,450,460,430,450,470,510,510,490,560,630,700,780,860,910,1010,1110,1190,1270,1500,1650,1880,2020,2110,2260,2430,2610,2880,3100
Ethiopia,ETH,"Population, total",SP.POP.TOTL,21739710,22281675,22852158,23448979,24073696,24727506,25377645,26051596,26778653,27530388,28308246,29099594,29891328,30694316,31488613,32252783,33062216,33695018,34259065,34758823,34945469,35818844,37213393,38235187,39202890,40285965,41455309,42851957,44511537,46195954,47878073,49937430,52011554,53791672,55620211,57476536,59347649,61233480,63136493,65077579,67031867,69018932,71073215,73168838,75301026,77469940,79691050,81996185,84357105,86755585,89237791,91817929,94451280,97084366,99746766,102471895,105293228,108197950,111129438,114120594,117190911,120283026,123379924,126527060
Faroe Islands,FRO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
